dme:Dmel_CG10000	up:Q8MYY6
dme:Dmel_CG7427	up:Q9VUQ8
dme:Dmel_CG7427	up:M9PI67
dme:Dmel_CG7428	up:B7YZU6
dme:Dmel_CG7429	up:Q9VLT8
dme:Dmel_CG7430	up:Q9VVL7
dme:Dmel_CG7431	up:Q9VEG1
dme:Dmel_CG7432	up:Q9VDU8
dme:Dmel_CG7433	up:Q9VW68
dme:Dmel_CG7434	up:P50887
dme:Dmel_CG7435	up:Q06849
dme:Dmel_CG7436	up:O61613
dme:Dmel_CG7437	up:Q0E8A7
dme:Dmel_CG7438	up:Q23978
dme:Dmel_CG7439	up:Q9VUQ5
dme:Dmel_CG7440	up:Q9VWM1
dme:Dmel_CG7441	up:Q9VVL8
dme:Dmel_CG7442	up:Q9VNX2
dme:Dmel_CG7443	up:A0A0B4LGW4
dme:Dmel_CG7445	up:P35554
dme:Dmel_CG7445	up:M9PD14
dme:Dmel_CG7446	up:Q24352
dme:Dmel_CG7446	up:F3YDK8
dme:Dmel_CG7447	up:Q95RQ1
dme:Dmel_CG7449	up:A1Z9X4
dme:Dmel_CG7450	up:P29747
dme:Dmel_CG7450	up:Q1LZ07
dme:Dmel_CG7452	up:M9PEM1
dme:Dmel_CG7453	up:Q9VWL3
dme:Dmel_CG7454	up:Q9VHS4
dme:Dmel_CG7456	up:Q95TN4
dme:Dmel_CG7457	up:Q9VSA4
dme:Dmel_CG7457	up:T2GGE0
dme:Dmel_CG7458	up:Q9VNW8
dme:Dmel_CG7459	up:Q9VHS6
dme:Dmel_CG7460	up:Q9VVK1
dme:Dmel_CG7461	up:A1ZBJ2
dme:Dmel_CG7463	up:Q9VUP8
dme:Dmel_CG7464	up:B7Z099
dme:Dmel_CG7465	up:Q9VZB4
dme:Dmel_CG7466	up:X2J9V1
dme:Dmel_CG7467	up:Q8IN94
dme:Dmel_CG7467	up:E1JIN6
dme:Dmel_CG7470	up:Q9VNW6
dme:Dmel_CG7471	up:Q94517
dme:Dmel_CG7476	up:Q9VSE7
dme:Dmel_CG7478	up:P02574
dme:Dmel_CG7478	up:M9PFZ6
dme:Dmel_CG7479	up:Q9VZ82
dme:Dmel_CG7480	up:Q8MVS5
dme:Dmel_CG7480	up:F5XVG5
dme:Dmel_CG7483	up:Q9VHS8
dme:Dmel_CG7484	up:Q9VVJ7
dme:Dmel_CG7485	up:P22270
dme:Dmel_CG7485	up:E1JI27
dme:Dmel_CG7486	up:Q8IRY7
dme:Dmel_CG7487	up:Q9VSE6
dme:Dmel_CG7488	up:Q9VG07
dme:Dmel_CG7490	up:P19889
dme:Dmel_CG7490	up:M9PG76
dme:Dmel_CG7492	up:Q9VS98
dme:Dmel_CG7494	up:Q9VHT5
dme:Dmel_CG7496	up:Q9VS97
dme:Dmel_CG7497	up:Q9VVJ1
dme:Dmel_CG7499	up:M9PEN8
dme:Dmel_CG7503	up:Q01819
dme:Dmel_CG7503	up:Q6AWM0
dme:Dmel_CG7504	up:B7Z0D7
dme:Dmel_CG7506	up:Q95SS8
dme:Dmel_CG7507	up:P37276
dme:Dmel_CG7508	up:P48987
dme:Dmel_CG7508	up:C0MKM8
dme:Dmel_CG7509	up:Q9VZ84
dme:Dmel_CG7510	up:M9PFK5
dme:Dmel_CG7512	up:Q9VTJ3
dme:Dmel_CG7514	up:Q9VZ94
dme:Dmel_CG7516	up:Q9V3P2
dme:Dmel_CG7518	up:E1JIJ7
dme:Dmel_CG7519	up:M9PGB6
dme:Dmel_CG7523	up:Q9VEH2
dme:Dmel_CG7524	up:P00528
dme:Dmel_CG7524	up:M9MSK3
dme:Dmel_CG7525	up:Q9VZA8
dme:Dmel_CG7526	up:Q9VS89
dme:Dmel_CG7528	up:Q7KUA4
dme:Dmel_CG7529	up:Q9VP25
dme:Dmel_CG7530	up:A0A0B4KGP3
dme:Dmel_CG7532	up:Q9V3Y3
dme:Dmel_CG7532	up:X2J8E8
dme:Dmel_CG7533	up:Q9VTI8
dme:Dmel_CG7535	up:Q94900
dme:Dmel_CG7536	up:Q9VWZ2
dme:Dmel_CG7537	up:Q9VWL5
dme:Dmel_CG7538	up:P49735
dme:Dmel_CG7539	up:P27781
dme:Dmel_CG7540	up:Q9NGC6
dme:Dmel_CG7542	up:Q8T4A8
dme:Dmel_CG7544	up:Q7K3B9
dme:Dmel_CG7544	up:E1JH71
dme:Dmel_CG7546	up:B7Z0D4
dme:Dmel_CG7548	up:Q9VS81
dme:Dmel_CG7549	up:Q0KIA5
dme:Dmel_CG7550	up:Q9VSD8
dme:Dmel_CG7551	up:Q8T4I0
dme:Dmel_CG7554	up:Q9VUT8
dme:Dmel_CG7556	up:Q9VWL4
dme:Dmel_CG7557	up:Q9VTI2
dme:Dmel_CG7558	up:P32392
dme:Dmel_CG7560	up:Q9VTI0
dme:Dmel_CG7562	up:Q27896
dme:Dmel_CG7563	up:Q11002
dme:Dmel_CG7563	up:A8DYJ3
dme:Dmel_CG7564	up:Q9VVI1
dme:Dmel_CG7565	up:Q9VSC9
dme:Dmel_CG7567	up:Q9VAK3
dme:Dmel_CG7568	up:Q9VAK0
dme:Dmel_CG7570	up:Q8T3W6
dme:Dmel_CG7571	up:Q9VVH9
dme:Dmel_CG7573	up:Q8MS56
dme:Dmel_CG7574	up:C6SV53
dme:Dmel_CG7576	up:P25228
dme:Dmel_CG7576	up:A0A4P7VAW6
dme:Dmel_CG7577	up:A0A0B4KHD5
dme:Dmel_CG7578	up:Q9VJW1
dme:Dmel_CG7579	up:Q8IA41
dme:Dmel_CG7580	up:Q9VVH5
dme:Dmel_CG7581	up:Q9VAJ2
dme:Dmel_CG7582	up:A0A0B4K6T8
dme:Dmel_CG7583	up:O46036
dme:Dmel_CG7584	up:A0A0B4KI20
dme:Dmel_CG7586	up:Q9VLT3
dme:Dmel_CG7587	up:Q9VEI6
dme:Dmel_CG7588	up:Q24077
dme:Dmel_CG7589	up:Q9VVH4
dme:Dmel_CG7590	up:Q9VTH4
dme:Dmel_CG7592	up:Q9VAI6
dme:Dmel_CG7592	up:D1FYT3
dme:Dmel_CG7593	up:Q9VAI4
dme:Dmel_CG7594	up:Q9VUT1
dme:Dmel_CG7595	up:Q9V3Z6
dme:Dmel_CG7595	up:G7H829
dme:Dmel_CG7596	up:P07701
dme:Dmel_CG7596	up:A0A1B2AKL6
dme:Dmel_CG7597	up:Q9VP22
dme:Dmel_CG7597	up:M9PG50
dme:Dmel_CG7598	up:Q9VAI1
dme:Dmel_CG7599	up:Q9VUS9
dme:Dmel_CG7600	up:Q9XZ12
dme:Dmel_CG7601	up:Q9Y140
dme:Dmel_CG7602	up:Q9VHV1
dme:Dmel_CG7603	up:Q9VVH3
dme:Dmel_CG7603	up:A0A1B2AJ92
dme:Dmel_CG7604	up:Q9VUS8
dme:Dmel_CG7606	up:E1JIN4
dme:Dmel_CG7607	up:Q9VTG8
dme:Dmel_CG7608	up:Q9VUS6
dme:Dmel_CG7609	up:Q9XZ25
dme:Dmel_CG7610	up:O01666
dme:Dmel_CG7611	up:Q7K0L4
dme:Dmel_CG7611	up:E1JHX5
dme:Dmel_CG7614	up:Q7KPG8
dme:Dmel_CG7615	up:Q9VAH4
dme:Dmel_CG7616	up:Q9VTG5
dme:Dmel_CG7619	up:P55035
dme:Dmel_CG7619	up:M9PIG8
dme:Dmel_CG7620	up:Q9VG00
dme:Dmel_CG7622	up:P49630
dme:Dmel_CG7622	up:X2JC35
dme:Dmel_CG7623	up:Q9VEI3
dme:Dmel_CG7623	up:H0RNN2
dme:Dmel_CG7625	up:Q9VP18
dme:Dmel_CG7626	up:Q9V460
dme:Dmel_CG7627	up:Q9VLN6
dme:Dmel_CG7629	up:Q9VEH5
dme:Dmel_CG7630	up:Q9VVG5
dme:Dmel_CG7631	up:Q9V3R0
dme:Dmel_CG7632	up:M9PFV4
dme:Dmel_CG7634	up:Q8T4A3
dme:Dmel_CG7635	up:Q9VWL0
dme:Dmel_CG7636	up:Q9VTF8
dme:Dmel_CG7637	up:Q9V5P6
dme:Dmel_CG7638	up:Q9VTF5
dme:Dmel_CG7639	up:Q9V784
dme:Dmel_CG7639	up:Q5BI33
dme:Dmel_CG7641	up:P42325
dme:Dmel_CG7642	up:P10351
dme:Dmel_CG7643	up:A0A0B4KG66
dme:Dmel_CG7644	up:Q9VJM9
dme:Dmel_CG7646	up:Q9VW66
dme:Dmel_CG7649	up:Q6QU65
dme:Dmel_CG7650	up:Q9VUR7
dme:Dmel_CG7654	up:Q95RF6
dme:Dmel_CG7655	up:Q9VEG9
dme:Dmel_CG7656	up:Q8IQM5
dme:Dmel_CG7658	up:Q9VP53
dme:Dmel_CG7659	up:O16867
dme:Dmel_CG7660	up:Q9VEG6
dme:Dmel_CG7662	up:Q9VBY7
dme:Dmel_CG7663	up:Q9VP55
dme:Dmel_CG7664	up:Q9V406
dme:Dmel_CG7665	up:Q9VEG4
dme:Dmel_CG7668	up:Q9VW70
dme:Dmel_CG7669	up:Q9VE87
dme:Dmel_CG7670	up:Q9VE86
dme:Dmel_CG7671	up:Q9VE85
dme:Dmel_CG7672	up:P13360
dme:Dmel_CG7673	up:P27779
dme:Dmel_CG7673	up:X2JGZ5
dme:Dmel_CG7675	up:Q9VE80
dme:Dmel_CG7676	up:Q9VE78
dme:Dmel_CG7678	up:Q9VE77
dme:Dmel_CG7685	up:A0A0B4KHC7
dme:Dmel_CG7686	up:Q7KN79
dme:Dmel_CG7691	up:Q9VE63
dme:Dmel_CG7692	up:M9PI87
dme:Dmel_CG7693	up:Q7KSD3
dme:Dmel_CG7693	up:A0A126GUV7
dme:Dmel_CG7694	up:Q9VE61
dme:Dmel_CG7694	up:A0A0B4LHA6
dme:Dmel_CG7695	up:Q9VE57
dme:Dmel_CG7697	up:Q9VE52
dme:Dmel_CG7698	up:Q9VE51
dme:Dmel_CG7700	up:Q9VE50
dme:Dmel_CG7700	up:A8E6J8
dme:Dmel_CG7702	up:Q9VE49
dme:Dmel_CG7704	up:P49846
dme:Dmel_CG7705	up:E2QCZ3
dme:Dmel_CG7706	up:E2QCZ5
dme:Dmel_CG7707	up:Q9VVE7
dme:Dmel_CG7708	up:Q9VE46
dme:Dmel_CG7709	up:A0A0B4LID0
dme:Dmel_CG7712	up:Q7JZK1
dme:Dmel_CG7713	up:Q9VEF6
dme:Dmel_CG7714	up:Q9VE40
dme:Dmel_CG7715	up:Q9VE39
dme:Dmel_CG7716	up:Q9VS91
dme:Dmel_CG7717	up:Q9VE37
dme:Dmel_CG7718	up:Q8SYL0
dme:Dmel_CG7719	up:A0A0B4KGX7
dme:Dmel_CG7720	up:Q7K3Q2
dme:Dmel_CG7722	up:Q7K508
dme:Dmel_CG7724	up:Q9VVE3
dme:Dmel_CG7725	up:Q9VVE2
dme:Dmel_CG7726	up:P46222
dme:Dmel_CG7726	up:A0A0B4LGZ5
dme:Dmel_CG7727	up:P14599
dme:Dmel_CG7728	up:Q9VVC9
dme:Dmel_CG7729	up:Q9VVD2
dme:Dmel_CG7730	up:Q9VVD3
dme:Dmel_CG7734	up:Q0E9C5
dme:Dmel_CG7735	up:A0A0B4LFW0
dme:Dmel_CG7736	up:Q7JRF1
dme:Dmel_CG7737	up:A0A0B4LET0
dme:Dmel_CG7739	up:Q9VUQ7
dme:Dmel_CG7740	up:P82295
dme:Dmel_CG7740	up:M9PH44
dme:Dmel_CG7741	up:A1Z8J0
dme:Dmel_CG7742	up:Q9VMT4
dme:Dmel_CG7744	up:A1ZBL2
dme:Dmel_CG7745	up:Q7K3E9
dme:Dmel_CG7747	up:Q7K231
dme:Dmel_CG7748	up:Q9XZ53
dme:Dmel_CG7749	up:Q9VW71
dme:Dmel_CG7752	up:Q9VP57
dme:Dmel_CG7753	up:Q7KPA5
dme:Dmel_CG7754	up:P52905
dme:Dmel_CG7755	up:A1ZAD2
dme:Dmel_CG7756	up:P11146
dme:Dmel_CG7757	up:Q9VW52
dme:Dmel_CG7758	up:Q9U616
dme:Dmel_CG7759	up:A1Z8L3
dme:Dmel_CG7760	up:Q0IGT4
dme:Dmel_CG7761	up:Q9V785
dme:Dmel_CG7762	up:Q9VW54
dme:Dmel_CG7764	up:Q9VUR1
dme:Dmel_CG7765	up:P17210
dme:Dmel_CG7766	up:Q9W391
dme:Dmel_CG7768	up:Q7K2I4
dme:Dmel_CG7769	up:Q9XYZ5
dme:Dmel_CG7770	up:Q9VW56
dme:Dmel_CG7770	up:M9PD09
dme:Dmel_CG7771	up:P05709
dme:Dmel_CG7772	up:Q9VX02
dme:Dmel_CG7773	up:A1ZAC7
dme:Dmel_CG7776	up:A0A0B4KEK1
dme:Dmel_CG7777	up:D3DMU9
dme:Dmel_CG7778	up:Q9VLN8
dme:Dmel_CG7780	up:Q9VED8
dme:Dmel_CG7781	up:Q9VLP2
dme:Dmel_CG7785	up:Q9VED7
dme:Dmel_CG7786	up:A1ZAC2
dme:Dmel_CG7787	up:Q9VLP3
dme:Dmel_CG7787	up:A0A1B2AJA9
dme:Dmel_CG7788	up:O01382
dme:Dmel_CG7789	up:Q9VAG9
dme:Dmel_CG7791	up:A1Z6H6
dme:Dmel_CG7793	up:P26675
dme:Dmel_CG7794	up:Q9VED6
dme:Dmel_CG7795	up:Q9VLP4
dme:Dmel_CG7798	up:A1ZAB8
dme:Dmel_CG7800	up:Q9VHV3
dme:Dmel_CG7802	up:Q9VAG2
dme:Dmel_CG7803	up:P09956
dme:Dmel_CG7803	up:Q7YU84
dme:Dmel_CG7804	up:Q9VUN2
dme:Dmel_CG7806	up:Q9VLP5
dme:Dmel_CG7807	up:M9PG57
dme:Dmel_CG7808	up:Q8MLY8
dme:Dmel_CG7808	up:A0A0B4K6N1
dme:Dmel_CG7809	up:Q9VW57
dme:Dmel_CG7810	up:Q9VLP6
dme:Dmel_CG7811	up:Q24062
dme:Dmel_CG7813	up:A1ZAH1
dme:Dmel_CG7815	up:Q9VUN3
dme:Dmel_CG7815	up:D7PER7
dme:Dmel_CG7816	up:Q9VAF0
dme:Dmel_CG7816	up:A4V3L8
dme:Dmel_CG7818	up:Q9VLP7
dme:Dmel_CG7820	up:Q9V396
dme:Dmel_CG7823	up:Q9VW59
dme:Dmel_CG7824	up:Q7JRK6
dme:Dmel_CG7825	up:O96532
dme:Dmel_CG7828	up:Q9VTE9
dme:Dmel_CG7828	up:M9PEU5
dme:Dmel_CG7829	up:Q9VAG3
dme:Dmel_CG7830	up:Q8SY53
dme:Dmel_CG7831	up:P20480
dme:Dmel_CG7831	up:A0A0B4LI25
dme:Dmel_CG7832	up:Q9VFH4
dme:Dmel_CG7833	up:Q24169
dme:Dmel_CG7834	up:Q0KHZ6
dme:Dmel_CG7837	up:Q9VAH2
dme:Dmel_CG7838	up:A1Z6I7
dme:Dmel_CG7839	up:Q9VTE6
dme:Dmel_CG7840	up:Q9VLP9
dme:Dmel_CG7841	up:Q9VUP0
dme:Dmel_CG7842	up:Q8T3L6
dme:Dmel_CG7843	up:Q9V9K7
dme:Dmel_CG7845	up:Q7K4B2
dme:Dmel_CG7846	up:Q9VX09
dme:Dmel_CG7847	up:E1JIP0
dme:Dmel_CG7848	up:Q7K3R0
dme:Dmel_CG7849	up:Q29QN4
dme:Dmel_CG7850	up:A0A0B4LHX7
dme:Dmel_CG7851	up:M9PCJ9
dme:Dmel_CG7852	up:Q9W0E1
dme:Dmel_CG7853	up:Q9VVD9
dme:Dmel_CG7855	up:Q8INH7
dme:Dmel_CG7856	up:A1Z6J6
dme:Dmel_CG7857	up:Q9VUN9
dme:Dmel_CG7860	up:Q9VXT7
dme:Dmel_CG7860	up:B4F5C5
dme:Dmel_CG7861	up:A1Z6J5
dme:Dmel_CG7863	up:Q7KHK9
dme:Dmel_CG7864	up:Q9W0D7
dme:Dmel_CG7865	up:Q7KRR5
dme:Dmel_CG7869	up:Q9VTE2
dme:Dmel_CG7870	up:Q9VLQ1
dme:Dmel_CG7872	up:Q9VXT2
dme:Dmel_CG7874	up:Q9VWK3
dme:Dmel_CG7875	up:P19334
dme:Dmel_CG7875	up:U3PXB8
dme:Dmel_CG7876	up:Q9VWK2
dme:Dmel_CG7878	up:Q7K4L8
dme:Dmel_CG7879	up:Q9W0D6
dme:Dmel_CG7881	up:Q8MS84
dme:Dmel_CG7882	up:Q0IGX4
dme:Dmel_CG7883	up:Q9VAD4
dme:Dmel_CG7884	up:M9PJR1
dme:Dmel_CG7885	up:O97183
dme:Dmel_CG7886	up:Q9VFH6
dme:Dmel_CG7887	up:P30975
dme:Dmel_CG7888	up:Q9VTD7
dme:Dmel_CG7889	up:Q9VWJ9
dme:Dmel_CG7890	up:Q9VWJ7
dme:Dmel_CG7891	up:Q9VHV5
dme:Dmel_CG7891	up:A0A0B4LGT4
dme:Dmel_CG7892	up:Q8IQ91
dme:Dmel_CG7893	up:Q9NHV9
dme:Dmel_CG7895	up:P22711
dme:Dmel_CG7895	up:B6IDS0
dme:Dmel_CG7896	up:Q9VAD1
dme:Dmel_CG7897	up:A1Z6H7
dme:Dmel_CG7899	up:Q9VAD0
dme:Dmel_CG7900	up:Q9VHV9
dme:Dmel_CG7902	up:P22809
dme:Dmel_CG7902	up:Q53YH4
dme:Dmel_CG7903	up:A0A0B4KI59
dme:Dmel_CG7904	up:Q24468
dme:Dmel_CG7906	up:M9PF81
dme:Dmel_CG7907	up:Q4V551
dme:Dmel_CG7908	up:Q9VAC5
dme:Dmel_CG7910	up:Q9VHW0
dme:Dmel_CG7911	up:Q9VAC4
dme:Dmel_CG7912	up:Q9VAC2
dme:Dmel_CG7913	up:Q5BIJ2
dme:Dmel_CG7914	up:Q9VWK8
dme:Dmel_CG7916	up:Q9V3U5
dme:Dmel_CG7917	up:Q27415
dme:Dmel_CG7917	up:A0A0B4KI24
dme:Dmel_CG7918	up:A0A0B4LGX5
dme:Dmel_CG7919	up:Q9VSD3
dme:Dmel_CG7920	up:Q9VAC1
dme:Dmel_CG7921	up:Q59DT4
dme:Dmel_CG7922	up:Q9VDA0
dme:Dmel_CG7923	up:Q9VTD4
dme:Dmel_CG7924	up:Q9VUD8
dme:Dmel_CG7925	up:P10735
dme:Dmel_CG7925	up:A0A1B2AKT7
dme:Dmel_CG7926	up:Q9V407
dme:Dmel_CG7926	up:A4V3M5
dme:Dmel_CG7927	up:M9PBV6
dme:Dmel_CG7928	up:Q9VAB8
dme:Dmel_CG7929	up:Q9Y170
dme:Dmel_CG7930	up:P47949
dme:Dmel_CG7930	up:X2JCI6
dme:Dmel_CG7931	up:P20349
dme:Dmel_CG7931	up:C0MHU3
dme:Dmel_CG7933	up:P20348
dme:Dmel_CG7935	up:Q9VSD6
dme:Dmel_CG7936	up:P23487
dme:Dmel_CG7936	up:M9PFC0
dme:Dmel_CG7937	up:Q7KS72
dme:Dmel_CG7938	up:P07665
dme:Dmel_CG7938	up:A0A126GV25
dme:Dmel_CG7939	up:P04359
dme:Dmel_CG7940	up:Q9VEC3
dme:Dmel_CG7940	up:A0A0B4KG83
dme:Dmel_CG7941	up:Q9VTC6
dme:Dmel_CG7942	up:Q9VSD7
dme:Dmel_CG7943	up:Q7K483
dme:Dmel_CG7945	up:Q9VUQ1
dme:Dmel_CG7946	up:Q9VAA9
dme:Dmel_CG7948	up:Q27297
dme:Dmel_CG7948	up:C6SV45
dme:Dmel_CG7949	up:Q9VTC4
dme:Dmel_CG7949	up:A0A1B2AL76
dme:Dmel_CG7950	up:Q9VAA6
dme:Dmel_CG7952	up:P39572
dme:Dmel_CG7953	up:Q9V3P4
dme:Dmel_CG7954	up:Q9XYA7
dme:Dmel_CG7955	up:Q9W0C5
dme:Dmel_CG7956	up:Q59DV6
dme:Dmel_CG7957	up:Q9VEC1
dme:Dmel_CG7958	up:Q7JR52
dme:Dmel_CG7959	up:Q24040
dme:Dmel_CG7960	up:Q24039
dme:Dmel_CG7961	up:Q9W0B8
dme:Dmel_CG7962	up:P56079
dme:Dmel_CG7962	up:X2JC55
dme:Dmel_CG7963	up:Q9VHR4
dme:Dmel_CG7964	up:Q86NT5
dme:Dmel_CG7966	up:Q9VFZ4
dme:Dmel_CG7967	up:Q9W0B3
dme:Dmel_CG7968	up:Q9V3H6
dme:Dmel_CG7969	up:A1ZAF6
dme:Dmel_CG7970	up:Q9W0B2
dme:Dmel_CG7971	up:A8JNI2
dme:Dmel_CG7972	up:Q9VSE2
dme:Dmel_CG7974	up:Q9W0A9
dme:Dmel_CG7975	up:Q9W2D1
dme:Dmel_CG7978	up:Q9VW60
dme:Dmel_CG7979	up:Q9VSE8
dme:Dmel_CG7980	up:Q9W0A7
dme:Dmel_CG7985	up:Q9VEB8
dme:Dmel_CG7986	up:M9PEY7
dme:Dmel_CG7987	up:Q29R10
dme:Dmel_CG7988	up:Q9VEB5
dme:Dmel_CG7989	up:Q9V7P1
dme:Dmel_CG7990	up:Q9VWK6
dme:Dmel_CG7991	up:M9MRT3
dme:Dmel_CG7992	up:Q9VWJ8
dme:Dmel_CG7993	up:Q9VEB3
dme:Dmel_CG7995	up:Q9W095
dme:Dmel_CG7996	up:P05049
dme:Dmel_CG7996	up:A8JQZ2
dme:Dmel_CG7997	up:Q7K127
dme:Dmel_CG7998	up:Q9VEB1
dme:Dmel_CG7999	up:Q9VSF2
dme:Dmel_CG8001	up:Q8SX92
dme:Dmel_CG8002	up:X2JL73
dme:Dmel_CG8003	up:Q9VTB0
dme:Dmel_CG8004	up:Q9VW58
dme:Dmel_CG8005	up:Q9VSF4
dme:Dmel_CG8006	up:Q9VSF7
dme:Dmel_CG8008	up:B7YZU3
dme:Dmel_CG8009	up:Q8T0B1
dme:Dmel_CG8009	up:A0A1B2AJJ7
dme:Dmel_CG8010	up:Q9VWJ4
dme:Dmel_CG8012	up:Q9VSF8
dme:Dmel_CG8013	up:Q9NJG9
dme:Dmel_CG8014	up:A0A0B4LFW6
dme:Dmel_CG8019	up:Q02870
dme:Dmel_CG8019	up:B7Z0G1
dme:Dmel_CG8021	up:Q9VHP3
dme:Dmel_CG8023	up:Q9VSG1
dme:Dmel_CG8024	up:A0A0B4LEY0
dme:Dmel_CG8025	up:Q9VW53
dme:Dmel_CG8026	up:C9QPE2
dme:Dmel_CG8027	up:A1Z7S7
dme:Dmel_CG8028	up:A8JUR0
dme:Dmel_CG8029	up:Q7JR49
dme:Dmel_CG8031	up:Q9VG04
dme:Dmel_CG8032	up:Q9VHN8
dme:Dmel_CG8034	up:Q7K0I7
dme:Dmel_CG8036	up:Q9VHN7
dme:Dmel_CG8038	up:Q9VSC6
dme:Dmel_CG8039	up:Q9VHN6
dme:Dmel_CG8042	up:Q9Y114
dme:Dmel_CG8043	up:Q9VHN4
dme:Dmel_CG8044	up:Q8IQ92
dme:Dmel_CG8046	up:A1Z7R7
dme:Dmel_CG8048	up:Q9V7N5
dme:Dmel_CG8048	up:B7YZI0
dme:Dmel_CG8049	up:P08630
dme:Dmel_CG8050	up:P23779
dme:Dmel_CG8051	up:Q9VWJ0
dme:Dmel_CG8053	up:Q9VEA1
dme:Dmel_CG8055	up:Q8T0Q4
dme:Dmel_CG8057	up:A1Z7Q8
dme:Dmel_CG8058	up:A1Z7Q7
dme:Dmel_CG8060	up:A1ZAE2
dme:Dmel_CG8062	up:Q9V3F9
dme:Dmel_CG8063	up:Q9VG08
dme:Dmel_CG8064	up:Q9VE98
dme:Dmel_CG8065	up:Q9VT87
dme:Dmel_CG8066	up:Q9VFI3
dme:Dmel_CG8067	up:Q7K1S1
dme:Dmel_CG8068	up:A0A0B4JD03
dme:Dmel_CG8069	up:A1Z7P3
dme:Dmel_CG8070	up:Q7KKH3
dme:Dmel_CG8072	up:Q9VT82
dme:Dmel_CG8073	up:A1Z7P1
dme:Dmel_CG8075	up:A0A0B4KEN4
dme:Dmel_CG8078	up:Q7JWW5
dme:Dmel_CG8079	up:A0A0B4LFE2
dme:Dmel_CG8080	up:A0A0B4KFF1
dme:Dmel_CG8083	up:Q7K4A1
dme:Dmel_CG8084	up:Q26307
dme:Dmel_CG8084	up:G4LU48
dme:Dmel_CG8085	up:A0A0B4JD18
dme:Dmel_CG8086	up:M9NCS7
dme:Dmel_CG8087	up:Q9VFI5
dme:Dmel_CG8089	up:Q4V3F5
dme:Dmel_CG8090	up:Q3ZAN1
dme:Dmel_CG8091	up:Q9XYF4
dme:Dmel_CG8092	up:A0A0B4KER0
dme:Dmel_CG8093	up:Q4V6L4
dme:Dmel_CG8094	up:Q7JYW9
dme:Dmel_CG8095	up:O44386
dme:Dmel_CG8097	up:Q9VXT0
dme:Dmel_CG8098	up:Q9V7S5
dme:Dmel_CG8098	up:D6W4V4
dme:Dmel_CG8100	up:Q9VUC9
dme:Dmel_CG8102	up:A1Z9Z6
dme:Dmel_CG8103	up:O97159
dme:Dmel_CG8103	up:E1JI46
dme:Dmel_CG8104	up:Q9VT70
dme:Dmel_CG8105	up:Q9VXS8
dme:Dmel_CG8107	up:Q9VT65
dme:Dmel_CG8107	up:M9NE73
dme:Dmel_CG8108	up:Q9VT61
dme:Dmel_CG8110	up:Q9GQF1
dme:Dmel_CG8111	up:Q9VSB9
dme:Dmel_CG8111	up:B5RJL3
dme:Dmel_CG8112	up:D3DMP4
dme:Dmel_CG8114	up:A8JNN0
dme:Dmel_CG8116	up:Q9VHN0
dme:Dmel_CG8117	up:Q9VXS6
dme:Dmel_CG8118	up:P21519
dme:Dmel_CG8118	up:A0A0B4LGE6
dme:Dmel_CG8119	up:Q9VXS5
dme:Dmel_CG8120	up:Q9VHG0
dme:Dmel_CG8121	up:Q9VHF5
dme:Dmel_CG8127	up:P13055
dme:Dmel_CG8127	up:M9NED3
dme:Dmel_CG8128	up:Q9VXR9
dme:Dmel_CG8129	up:Q9VHF0
dme:Dmel_CG8132	up:Q9VHE4
dme:Dmel_CG8134	up:Q9VXR6
dme:Dmel_CG8135	up:Q8MRQ4
dme:Dmel_CG8135	up:H5V8C9
dme:Dmel_CG8136	up:Q8MTA8
dme:Dmel_CG8137	up:Q9VLQ7
dme:Dmel_CG8138	up:Q9VFY6
dme:Dmel_CG8141	up:Q9VFY3
dme:Dmel_CG8142	up:Q9VX15
dme:Dmel_CG8145	up:Q9VHM7
dme:Dmel_CG8146	up:M9PHY7
dme:Dmel_CG8147	up:Q9VHD0
dme:Dmel_CG8149	up:Q9VHC8
dme:Dmel_CG8151	up:Q960E8
dme:Dmel_CG8151	up:A0A0B4K726
dme:Dmel_CG8152	up:Q9V7A7
dme:Dmel_CG8152	up:B5RIL2
dme:Dmel_CG8153	up:Q24595
dme:Dmel_CG8155	up:Q5BI03
dme:Dmel_CG8156	up:P40946
dme:Dmel_CG8157	up:A1Z9Z9
dme:Dmel_CG8159	up:Q9VHM5
dme:Dmel_CG8160	up:Q8SZ23
dme:Dmel_CG8161	up:Q27411
dme:Dmel_CG8165	up:Q9VHC5
dme:Dmel_CG8166	up:Q95TU8
dme:Dmel_CG8166	up:A0A0B4LFH9
dme:Dmel_CG8167	up:Q9VT51
dme:Dmel_CG8167	up:E7BBS1
dme:Dmel_CG8169	up:A1ZA03
dme:Dmel_CG8170	up:Q7JZK6
dme:Dmel_CG8171	up:Q7JVY2
dme:Dmel_CG8172	up:A8DY75
dme:Dmel_CG8173	up:Q9VX24
dme:Dmel_CG8174	up:A0A0B4KF69
dme:Dmel_CG8175	up:Q24395
dme:Dmel_CG8176	up:Q6AWD5
dme:Dmel_CG8177	up:Q86PD2
dme:Dmel_CG8178	up:O61365
dme:Dmel_CG8178	up:A0A384TM68
dme:Dmel_CG8180	up:A0A0B4LFF6
dme:Dmel_CG8182	up:Q6WV20
dme:Dmel_CG8183	up:A0A0B4KG24
dme:Dmel_CG8184	up:X2JF73
dme:Dmel_CG8186	up:Q9V7D2
dme:Dmel_CG8187	up:Q7K1W5
dme:Dmel_CG8188	up:Q9VX25
