#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0265920	FBgn0265920	long non-coding RNA:CR44709	lncRNA:CR44709
FBgn0265921	FBgn0265921	long non-coding RNA:CR44710	lncRNA:CR44710
FBgn0265922	FBgn0265922	long non-coding RNA:CR44711	lncRNA:CR44711
FBgn0265923	FBgn0265923	long non-coding RNA:CR44712	lncRNA:CR44712
FBgn0265924	FBgn0265924	long non-coding RNA:CR44713	lncRNA:CR44713
FBgn0265925	FBgn0265925	long non-coding RNA:CR44714	lncRNA:CR44714
FBgn0265926	FBgn0265926	long non-coding RNA:CR44715	lncRNA:CR44715
FBgn0265927	FBgn0265927	long non-coding RNA:CR44716	lncRNA:CR44716
FBgn0265928	FBgn0265928	long non-coding RNA:CR44717	lncRNA:CR44717
FBgn0265929	FBgn0265929	long non-coding RNA:CR44718	lncRNA:CR44718
FBgn0265930	FBgn0265930	long non-coding RNA:CR44719	lncRNA:CR44719
FBgn0265931	FBgn0265931	long non-coding RNA:CR44720	lncRNA:CR44720
FBgn0265932	FBgn0265932	long non-coding RNA:CR44721	lncRNA:CR44721
FBgn0265933	FBgn0265933	long non-coding RNA:CR44722	lncRNA:CR44722
FBgn0265934	FBgn0265934	long non-coding RNA:CR44723	lncRNA:CR44723
FBgn0265935	FBgn0265935	Coronin	coro
FBgn0265937	FBgn0265937	antisense RNA:CR44724	asRNA:CR44724
FBgn0265938	FBgn0265938	long non-coding RNA:CR44725	lncRNA:CR44725
FBgn0265939	FBgn0265939	long non-coding RNA:CR44726	lncRNA:CR44726
FBgn0265940	FBgn0265940	long non-coding RNA:CR44727	lncRNA:CR44727
FBgn0265941	FBgn0265941	long non-coding RNA:CR44728	lncRNA:CR44728
FBgn0265942	FBgn0265942	long non-coding RNA:CR44729	lncRNA:CR44729
FBgn0265943	FBgn0265943	long non-coding RNA:CR44730	lncRNA:CR44730
FBgn0265944	FBgn0265944	long non-coding RNA:CR44731	lncRNA:CR44731
FBgn0265945	FBgn0265945	long non-coding RNA:CR44732	lncRNA:CR44732
FBgn0265946	FBgn0265946	long non-coding RNA:CR44733	lncRNA:CR44733
FBgn0265947	FBgn0265947	long non-coding RNA:CR44734	lncRNA:CR44734
FBgn0265948	FBgn0265948	long non-coding RNA:CR44735	lncRNA:CR44735
FBgn0265949	FBgn0265949	long non-coding RNA:CR44736	lncRNA:CR44736
FBgn0265950	FBgn0265950	long non-coding RNA:CR44737	lncRNA:CR44737
FBgn0265951	FBgn0265951	long non-coding RNA:CR44738	lncRNA:CR44738
FBgn0265952	FBgn0265952	long non-coding RNA:CR44739	lncRNA:CR44739
FBgn0265953	FBgn0265953	long non-coding RNA:CR44740	lncRNA:CR44740
FBgn0265954	FBgn0265954	long non-coding RNA:CR44741	lncRNA:CR44741
FBgn0265955	FBgn0265955	long non-coding RNA:CR44742	lncRNA:CR44742
FBgn0265956	FBgn0265956	long non-coding RNA:CR44743	lncRNA:CR44743
FBgn0265957	FBgn0265957	long non-coding RNA:CR44744	lncRNA:CR44744
FBgn0265958	FBgn0265958	long non-coding RNA:CR44745	lncRNA:CR44745
FBgn0265959	FBgn0265959	retinal degeneration C	rdgC
FBgn0265960	FBgn0265960	long non-coding RNA:CR44747	lncRNA:CR44747
FBgn0265961	FBgn0265961	long non-coding RNA:CR44748	lncRNA:CR44748
FBgn0265962	FBgn0265962	long non-coding RNA:CR44749	lncRNA:CR44749
FBgn0265963	FBgn0265963	long non-coding RNA:CR44750	lncRNA:CR44750
FBgn0265964	FBgn0265964	long non-coding RNA:CR44751	lncRNA:CR44751
FBgn0265965	FBgn0265965	long non-coding RNA:CR44752	lncRNA:CR44752
FBgn0265966	FBgn0265966	long non-coding RNA:CR44753	lncRNA:CR44753
FBgn0265967	FBgn0265967	long non-coding RNA:CR44754	lncRNA:CR44754
FBgn0265968	FBgn0265968	Transcription factor B5	Tfb5
FBgn0265974	FBgn0265974	tout-velu	ttv
FBgn0265976	FBgn0265976	long non-coding RNA:CR44755	lncRNA:CR44755
FBgn0265977	FBgn0265977	long non-coding RNA:CR44756	lncRNA:CR44756
FBgn0265978	FBgn0265978	long non-coding RNA:CR44757	lncRNA:CR44757
FBgn0265979	FBgn0265979	long non-coding RNA:CR44758	lncRNA:CR44758
FBgn0265980	FBgn0265980	long non-coding RNA:CR44759	lncRNA:CR44759
FBgn0265981	FBgn0265981	long non-coding RNA:CR44760	lncRNA:CR44760
FBgn0265982	FBgn0265982	long non-coding RNA:CR44761	lncRNA:CR44761
FBgn0265983	FBgn0265983	long non-coding RNA:CR44762	lncRNA:CR44762
FBgn0265984	FBgn0265984	long non-coding RNA:CR44763	lncRNA:CR44763
FBgn0265985	FBgn0265985	long non-coding RNA:CR44764	lncRNA:CR44764
FBgn0265986	FBgn0265986	long non-coding RNA:CR44765	lncRNA:CR44765
FBgn0265987	FBgn0265987	long non-coding RNA:CR44766	lncRNA:CR44766
FBgn0265988	FBgn0265988	mauve	mv
FBgn0265991	FBgn0265991	Z band alternatively spliced PDZ-motif protein 52	Zasp52
FBgn0265992	FBgn0265992	long non-coding RNA:CR44767	lncRNA:CR44767
FBgn0265993	FBgn0265993	long non-coding RNA:CR44768	lncRNA:CR44768
FBgn0265994	FBgn0265994	long non-coding RNA:CR44769	lncRNA:CR44769
FBgn0265995	FBgn0265995	long non-coding RNA:CR44770	lncRNA:CR44770
FBgn0265996	FBgn0265996	long non-coding RNA:CR44771	lncRNA:CR44771
FBgn0265997	FBgn0265997	long non-coding RNA:CR44772	lncRNA:CR44772
FBgn0265998	FBgn0265998	Darkener of apricot	Doa
FBgn0265999	FBgn0265999	long non-coding RNA:CR44773	lncRNA:CR44773
FBgn0266000	FBgn0266000	-	CG44774
FBgn0266001	FBgn0266001	long non-coding RNA:CR44775	lncRNA:CR44775
FBgn0266002	FBgn0266002	long non-coding RNA:CR44776	lncRNA:CR44776
FBgn0266003	FBgn0266003	long non-coding RNA:CR44777	lncRNA:CR44777
FBgn0266004	FBgn0266004	long non-coding RNA:CR44778	lncRNA:CR44778
FBgn0266005	FBgn0266005	long non-coding RNA:CR44779	lncRNA:CR44779
FBgn0266007	FBgn0266007	long non-coding RNA:CR44780	lncRNA:CR44780
FBgn0266008	FBgn0266008	long non-coding RNA:CR44781	lncRNA:CR44781
FBgn0266009	FBgn0266009	long non-coding RNA:CR44782	lncRNA:CR44782
FBgn0266010	FBgn0266010	long non-coding RNA:CR44783	lncRNA:CR44783
FBgn0266011	FBgn0266011	long non-coding RNA:CR44784	lncRNA:CR44784
FBgn0266019	FBgn0266019	rudhira	rudhira
FBgn0266020	FBgn0266020	long non-coding RNA:CR44785	lncRNA:CR44785
FBgn0266021	FBgn0266021	long non-coding RNA:CR44786	lncRNA:CR44786
FBgn0266022	FBgn0266022	long non-coding RNA:CR44787	lncRNA:CR44787
FBgn0266023	FBgn0266023	long non-coding RNA:CR44788	lncRNA:CR44788
FBgn0266024	FBgn0266024	long non-coding RNA:CR44789	lncRNA:CR44789
FBgn0266025	FBgn0266025	long non-coding RNA:CR44790	lncRNA:CR44790
FBgn0266026	FBgn0266026	long non-coding RNA:CR44791	lncRNA:CR44791
FBgn0266027	FBgn0266027	antisense RNA:testis-specific 15	asRNA:TS15
FBgn0266028	FBgn0266028	antisense RNA:CR44793	asRNA:CR44793
FBgn0266029	FBgn0266029	long non-coding RNA:CR44794	lncRNA:CR44794
FBgn0266030	FBgn0266030	long non-coding RNA:CR44795	lncRNA:CR44795
FBgn0266031	FBgn0266031	long non-coding RNA:CR44796	lncRNA:CR44796
FBgn0266032	FBgn0266032	long non-coding RNA:CR44797	lncRNA:CR44797
FBgn0266033	FBgn0266033	long non-coding RNA:CR44798	lncRNA:CR44798
FBgn0266034	FBgn0266034	long non-coding RNA:CR44799	lncRNA:CR44799
FBgn0266035	FBgn0266035	long non-coding RNA:CR44800	lncRNA:CR44800
FBgn0266036	FBgn0266036	long non-coding RNA:CR44801	lncRNA:CR44801
FBgn0266037	FBgn0266037	long non-coding RNA:CR44802	lncRNA:CR44802
FBgn0266038	FBgn0266038	long non-coding RNA:CR44803	lncRNA:CR44803
FBgn0266039	FBgn0266039	long non-coding RNA:CR44804	lncRNA:CR44804
FBgn0266040	FBgn0266040	long non-coding RNA:CR44805	lncRNA:CR44805
FBgn0266041	FBgn0266041	antisense RNA:CR44806	asRNA:CR44806
FBgn0266042	FBgn0266042	antisense RNA:CR44807	asRNA:CR44807
FBgn0266043	FBgn0266043	long non-coding RNA:CR44808	lncRNA:CR44808
FBgn0266044	FBgn0266044	long non-coding RNA:CR44809	lncRNA:CR44809
FBgn0266045	FBgn0266045	long non-coding RNA:CR44810	lncRNA:CR44810
FBgn0266046	FBgn0266046	long non-coding RNA:CR44811	lncRNA:CR44811
FBgn0266047	FBgn0266047	-	CG44812
FBgn0266048	FBgn0266048	long non-coding RNA:CR44813	lncRNA:CR44813
FBgn0266049	FBgn0266049	long non-coding RNA:CR44814	lncRNA:CR44814
FBgn0266050	FBgn0266050	-	CG44815
FBgn0266051	FBgn0266051	long non-coding RNA:CR44816	lncRNA:CR44816
FBgn0266052	FBgn0266052	long non-coding RNA:CR44817	lncRNA:CR44817
FBgn0266053	FBgn0266053	Protein associated with topo II related - 1	Patr-1
FBgn0266064	FBgn0266064	Glycogen synthase	GlyS
FBgn0266065	FBgn0266065	antisense RNA:CR44818	asRNA:CR44818
FBgn0266066	FBgn0266066	long non-coding RNA:CR44819	lncRNA:CR44819
FBgn0266067	FBgn0266067	long non-coding RNA:CR44820	lncRNA:CR44820
FBgn0266068	FBgn0266068	long non-coding RNA:CR44821	lncRNA:CR44821
FBgn0266069	FBgn0266069	long non-coding RNA:CR44822	lncRNA:CR44822
FBgn0266070	FBgn0266070	long non-coding RNA:CR44823	lncRNA:CR44823
FBgn0266071	FBgn0266071	long non-coding RNA:CR44824	lncRNA:CR44824
FBgn0266072	FBgn0266072	long non-coding RNA:CR44825	lncRNA:CR44825
FBgn0266073	FBgn0266073	long non-coding RNA:CR44826	lncRNA:CR44826
FBgn0266074	FBgn0266074	long non-coding RNA:CR44827	lncRNA:CR44827
FBgn0266076	FBgn0266076	mir-276a stem loop	mir-276a
FBgn0266083	FBgn0266083	over compensating males	ocm
FBgn0266084	FBgn0266084	Formin homology 2 domain containing	Fhos
FBgn0266086	FBgn0266086	long non-coding RNA:CR44828	lncRNA:CR44828
FBgn0266087	FBgn0266087	long non-coding RNA:CR44829	lncRNA:CR44829
FBgn0266088	FBgn0266088	long non-coding RNA:CR44830	lncRNA:CR44830
FBgn0266094	FBgn0266094	long non-coding RNA:CR44831	lncRNA:CR44831
FBgn0266095	FBgn0266095	long non-coding RNA:CR44832	lncRNA:CR44832
FBgn0266096	FBgn0266096	long non-coding RNA:CR44833	lncRNA:CR44833
FBgn0266097	FBgn0266097	long non-coding RNA:CR44834	lncRNA:CR44834
FBgn0266098	FBgn0266098	rugose	rg
FBgn0266099	FBgn0266099	-	CG44836
FBgn0266100	FBgn0266100	-	CG44837
FBgn0266101	FBgn0266101	-	CG44838
FBgn0266111	FBgn0266111	anastral spindle 3	ana3
FBgn0266114	FBgn0266114	antisense RNA:CR44840	asRNA:CR44840
FBgn0266115	FBgn0266115	antisense RNA:CR44841	asRNA:CR44841
FBgn0266116	FBgn0266116	long non-coding RNA:CR44842	lncRNA:CR44842
FBgn0266117	FBgn0266117	antisense RNA:CR44843	asRNA:CR44843
FBgn0266124	FBgn0266124	ghiberti	ghi
FBgn0266129	FBgn0266129	jim lovell	lov
FBgn0266136	FBgn0266136	Guanylyl cyclase at 76C	Gyc76C
FBgn0266137	FBgn0266137	Dopamine 1-like receptor 2	Dop1R2
FBgn0266138	FBgn0266138	long non-coding RNA:CR44844	lncRNA:CR44844
FBgn0266139	FBgn0266139	long non-coding RNA:CR44845	lncRNA:CR44845
FBgn0266140	FBgn0266140	long non-coding RNA:CR44846	lncRNA:CR44846
FBgn0266141	FBgn0266141	antisense RNA:CR44847	asRNA:CR44847
FBgn0266142	FBgn0266142	long non-coding RNA:CR44848	lncRNA:CR44848
FBgn0266143	FBgn0266143	antisense RNA:CR44849	asRNA:CR44849
FBgn0266144	FBgn0266144	antisense RNA:CR44850	asRNA:CR44850
FBgn0266145	FBgn0266145	long non-coding RNA:CR44851	lncRNA:CR44851
FBgn0266146	FBgn0266146	long non-coding RNA:CR44852	lncRNA:CR44852
FBgn0266147	FBgn0266147	long non-coding RNA:CR44853	lncRNA:CR44853
FBgn0266148	FBgn0266148	long non-coding RNA:CR44854	lncRNA:CR44854
FBgn0266149	FBgn0266149	long non-coding RNA:CR44855	lncRNA:CR44855
FBgn0266150	FBgn0266150	long non-coding RNA:CR44856	lncRNA:CR44856
FBgn0266151	FBgn0266151	long non-coding RNA:CR44857	lncRNA:CR44857
FBgn0266152	FBgn0266152	long non-coding RNA:CR44858	lncRNA:CR44858
FBgn0266153	FBgn0266153	long non-coding RNA:CR44859	lncRNA:CR44859
FBgn0266154	FBgn0266154	long non-coding RNA:CR44860	lncRNA:CR44860
FBgn0266155	FBgn0266155	long non-coding RNA:CR44861	lncRNA:CR44861
FBgn0266156	FBgn0266156	long non-coding RNA:CR44862	lncRNA:CR44862
FBgn0266157	FBgn0266157	long non-coding RNA:CR44863	lncRNA:CR44863
FBgn0266158	FBgn0266158	long non-coding RNA:CR44864	lncRNA:CR44864
FBgn0266159	FBgn0266159	long non-coding RNA:CR44865	lncRNA:CR44865
FBgn0266160	FBgn0266160	antisense RNA:CR44866	asRNA:CR44866
FBgn0266161	FBgn0266161	long non-coding RNA:CR44867	lncRNA:CR44867
FBgn0266162	FBgn0266162	long non-coding RNA:CR44868	lncRNA:CR44868
FBgn0266163	FBgn0266163	-	CG44869
FBgn0266164	FBgn0266164	long non-coding RNA:CR44870	lncRNA:CR44870
FBgn0266165	FBgn0266165	long non-coding RNA:CR44871	lncRNA:CR44871
FBgn0266166	FBgn0266166	antisense RNA:CR44872	asRNA:CR44872
FBgn0266167	FBgn0266167	antisense RNA:CR44873	asRNA:CR44873
FBgn0266168	FBgn0266168	long non-coding RNA:CR44874	lncRNA:CR44874
FBgn0266169	FBgn0266169	long non-coding RNA:CR44875	lncRNA:CR44875
FBgn0266170	FBgn0266170	-	pre-mod(mdg4)-C
FBgn0266171	FBgn0266171	-	pre-mod(mdg4)-AB
FBgn0266172	FBgn0266172	-	pre-mod(mdg4)-E
FBgn0266173	FBgn0266173	-	pre-mod(mdg4)-K
FBgn0266174	FBgn0266174	-	pre-mod(mdg4)-L
FBgn0266175	FBgn0266175	-	pre-mod(mdg4)-P
FBgn0266176	FBgn0266176	-	pre-mod(mdg4)-J
FBgn0266177	FBgn0266177	-	pre-mod(mdg4)-I
FBgn0266178	FBgn0266178	-	pre-mod(mdg4)-B
FBgn0266179	FBgn0266179	long non-coding RNA:CR44885	lncRNA:CR44885
FBgn0266180	FBgn0266180	long non-coding RNA:CR44886	lncRNA:CR44886
FBgn0266181	FBgn0266181	CASK regulatory gene	lncRNA:CRG
FBgn0266182	FBgn0266182	long non-coding RNA:CR44888	lncRNA:CR44888
FBgn0266183	FBgn0266183	long non-coding RNA:CR44889	lncRNA:CR44889
FBgn0266186	FBgn0266186	Vesicle-associated membrane protein 7	Vamp7
FBgn0266195	FBgn0266195	Trimethylguanosine synthase 1	Tgs1
FBgn0266196	FBgn0266196	antisense RNA:CR44891	asRNA:CR44891
FBgn0266197	FBgn0266197	antisense RNA:CR44892	asRNA:CR44892
FBgn0266198	FBgn0266198	long non-coding RNA:CR44893	lncRNA:CR44893
FBgn0266199	FBgn0266199	antisense RNA:CR44894	asRNA:CR44894
FBgn0266200	FBgn0266200	long non-coding RNA:CR44895	lncRNA:CR44895
FBgn0266201	FBgn0266201	antisense RNA:CR44896	asRNA:CR44896
FBgn0266202	FBgn0266202	antisense RNA:CR44897	asRNA:CR44897
FBgn0266203	FBgn0266203	long non-coding RNA:CR44898	lncRNA:CR44898
FBgn0266204	FBgn0266204	long non-coding RNA:CR44899	lncRNA:CR44899
FBgn0266205	FBgn0266205	long non-coding RNA:CR44900	lncRNA:CR44900
FBgn0266206	FBgn0266206	long non-coding RNA:CR44901	lncRNA:CR44901
FBgn0266207	FBgn0266207	long non-coding RNA:CR44902	lncRNA:CR44902
FBgn0266208	FBgn0266208	long non-coding RNA:CR44903	lncRNA:CR44903
FBgn0266209	FBgn0266209	long non-coding RNA:CR44904	lncRNA:CR44904
FBgn0266210	FBgn0266210	long non-coding RNA:CR44905	lncRNA:CR44905
FBgn0266212	FBgn0266212	antisense RNA:CR44907	asRNA:CR44907
FBgn0266213	FBgn0266213	long non-coding RNA:CR44908	lncRNA:CR44908
FBgn0266214	FBgn0266214	long non-coding RNA:CR44909	lncRNA:CR44909
FBgn0266215	FBgn0266215	antisense RNA:CR44910	asRNA:CR44910
FBgn0266216	FBgn0266216	antisense RNA:CR44911	asRNA:CR44911
FBgn0266217	FBgn0266217	long non-coding RNA:CR44912	lncRNA:CR44912
FBgn0266218	FBgn0266218	long non-coding RNA:CR44913	lncRNA:CR44913
FBgn0266219	FBgn0266219	long non-coding RNA:CR44914	lncRNA:CR44914
FBgn0266220	FBgn0266220	long non-coding RNA:CR44915	lncRNA:CR44915
FBgn0266221	FBgn0266221	long non-coding RNA:CR44916	lncRNA:CR44916
FBgn0266222	FBgn0266222	long non-coding RNA:CR44917	lncRNA:CR44917
FBgn0266223	FBgn0266223	long non-coding RNA:CR44918	lncRNA:CR44918
FBgn0266224	FBgn0266224	long non-coding RNA:CR44919	lncRNA:CR44919
FBgn0266225	FBgn0266225	long non-coding RNA:CR44920	lncRNA:CR44920
FBgn0266226	FBgn0266226	long non-coding RNA:CR44921	lncRNA:CR44921
FBgn0266227	FBgn0266227	long non-coding RNA:CR44922	lncRNA:CR44922
FBgn0266228	FBgn0266228	long non-coding RNA:CR44923	lncRNA:CR44923
FBgn0266229	FBgn0266229	long non-coding RNA:CR44924	lncRNA:CR44924
FBgn0266230	FBgn0266230	long non-coding RNA:CR44925	lncRNA:CR44925
FBgn0266231	FBgn0266231	long non-coding RNA:CR44926	lncRNA:CR44926
FBgn0266232	FBgn0266232	long non-coding RNA:CR44927	lncRNA:CR44927
FBgn0266233	FBgn0266233	long non-coding RNA:CR44928	lncRNA:CR44928
FBgn0266234	FBgn0266234	long non-coding RNA:CR44929	lncRNA:CR44929
FBgn0266235	FBgn0266235	long non-coding RNA:CR44930	lncRNA:CR44930
FBgn0266236	FBgn0266236	long non-coding RNA:CR44931	lncRNA:CR44931
FBgn0266237	FBgn0266237	long non-coding RNA:CR44932	lncRNA:CR44932
FBgn0266238	FBgn0266238	long non-coding RNA:CR44933	lncRNA:CR44933
FBgn0266239	FBgn0266239	long non-coding RNA:CR44934	lncRNA:CR44934
FBgn0266240	FBgn0266240	long non-coding RNA:CR44935	lncRNA:CR44935
FBgn0266241	FBgn0266241	long non-coding RNA:CR44936	lncRNA:CR44936
FBgn0266242	FBgn0266242	long non-coding RNA:CR44937	lncRNA:CR44937
FBgn0266243	FBgn0266243	long non-coding RNA:CR44938	lncRNA:CR44938
FBgn0266244	FBgn0266244	long non-coding RNA:CR44939	lncRNA:CR44939
FBgn0266245	FBgn0266245	long non-coding RNA:CR44940	lncRNA:CR44940
FBgn0266246	FBgn0266246	long non-coding RNA:CR44941	lncRNA:CR44941
FBgn0266247	FBgn0266247	long non-coding RNA:CR44942	lncRNA:CR44942
FBgn0266248	FBgn0266248	long non-coding RNA:CR44943	lncRNA:CR44943
FBgn0266249	FBgn0266249	long non-coding RNA:CR44944	lncRNA:CR44944
FBgn0266250	FBgn0266250	long non-coding RNA:CR44945	lncRNA:CR44945
FBgn0266251	FBgn0266251	long non-coding RNA:CR44946	lncRNA:CR44946
FBgn0266252	FBgn0266252	long non-coding RNA:CR44947	lncRNA:CR44947
FBgn0266253	FBgn0266253	long non-coding RNA:CR44948	lncRNA:CR44948
FBgn0266254	FBgn0266254	long non-coding RNA:CR44949	lncRNA:CR44949
FBgn0266255	FBgn0266255	long non-coding RNA:CR44950	lncRNA:CR44950
FBgn0266256	FBgn0266256	long non-coding RNA:CR44951	lncRNA:CR44951
FBgn0266257	FBgn0266257	long non-coding RNA:CR44952	lncRNA:CR44952
FBgn0266258	FBgn0266258	long non-coding RNA:CR44953	lncRNA:CR44953
FBgn0266259	FBgn0266259	-	CG44954
FBgn0266260	FBgn0266260	long non-coding RNA:CR44955	lncRNA:CR44955
FBgn0266261	FBgn0266261	-	CG44956
FBgn0266262	FBgn0266262	long non-coding RNA:CR44957	lncRNA:CR44957
FBgn0266263	FBgn0266263	antisense RNA:CR44958	asRNA:CR44958
FBgn0266264	FBgn0266264	antisense RNA:CR44959	asRNA:CR44959
FBgn0266268	FBgn0266268	Ferrochelatase	FeCH
FBgn0266275	FBgn0266275	antisense RNA:CR44960	asRNA:CR44960
FBgn0266276	FBgn0266276	antisense RNA:CR44961	asRNA:CR44961
FBgn0266277	FBgn0266277	antisense RNA:CR44962	asRNA:CR44962
FBgn0266278	FBgn0266278	long non-coding RNA:CR44963	lncRNA:CR44963
FBgn0266279	FBgn0266279	long non-coding RNA:CR44964	lncRNA:CR44964
FBgn0266280	FBgn0266280	long non-coding RNA:CR44965	lncRNA:CR44965
FBgn0266281	FBgn0266281	long non-coding RNA:CR44966	lncRNA:CR44966
FBgn0266282	FBgn0266282	java no jive	jnj
FBgn0266284	FBgn0266284	Nucleostemin 3	Ns3
FBgn0266302	FBgn0266302	long non-coding RNA:CR44967	lncRNA:CR44967
FBgn0266303	FBgn0266303	antisense RNA:CR44968	asRNA:CR44968
FBgn0266304	FBgn0266304	antisense RNA:CR44969	asRNA:CR44969
FBgn0266305	FBgn0266305	long non-coding RNA:CR44970	lncRNA:CR44970
FBgn0266306	FBgn0266306	long non-coding RNA:CR44971	lncRNA:CR44971
FBgn0266307	FBgn0266307	antisense RNA:CR44972	asRNA:CR44972
FBgn0266308	FBgn0266308	long non-coding RNA:CR44973	lncRNA:CR44973
FBgn0266309	FBgn0266309	long non-coding RNA:CR44974	lncRNA:CR44974
FBgn0266310	FBgn0266310	antisense RNA:CR44975	asRNA:CR44975
FBgn0266311	FBgn0266311	antisense RNA:CR44976	asRNA:CR44976
FBgn0266312	FBgn0266312	long non-coding RNA:CR44977	lncRNA:CR44977
FBgn0266313	FBgn0266313	long non-coding RNA:CR44978	lncRNA:CR44978
FBgn0266314	FBgn0266314	long non-coding RNA:CR44979	lncRNA:CR44979
FBgn0266315	FBgn0266315	long non-coding RNA:CR44980	lncRNA:CR44980
FBgn0266316	FBgn0266316	antisense RNA:CR44981	asRNA:CR44981
FBgn0266317	FBgn0266317	antisense RNA:CR44982	asRNA:CR44982
FBgn0266318	FBgn0266318	long non-coding RNA:CR44983	lncRNA:CR44983
FBgn0266319	FBgn0266319	antisense RNA:CR44984	asRNA:CR44984
FBgn0266320	FBgn0266320	long non-coding RNA:CR44985	lncRNA:CR44985
FBgn0266321	FBgn0266321	long non-coding RNA:CR44986	lncRNA:CR44986
FBgn0266322	FBgn0266322	antisense RNA:CR44987	asRNA:CR44987
FBgn0266323	FBgn0266323	long non-coding RNA:CR44988	lncRNA:CR44988
FBgn0266324	FBgn0266324	antisense RNA:CR44989	asRNA:CR44989
FBgn0266325	FBgn0266325	antisense RNA:CR44990	asRNA:CR44990
FBgn0266326	FBgn0266326	long non-coding RNA:CR44991	lncRNA:CR44991
FBgn0266327	FBgn0266327	antisense RNA:CR44992	asRNA:CR44992
FBgn0266328	FBgn0266328	long non-coding RNA:CR44993	lncRNA:CR44993
FBgn0266329	FBgn0266329	long non-coding RNA:CR44994	lncRNA:CR44994
FBgn0266330	FBgn0266330	antisense RNA:CR44995	asRNA:CR44995
FBgn0266331	FBgn0266331	antisense RNA:CR44996	asRNA:CR44996
FBgn0266346	FBgn0266346	Cyclic nucleotide-gated ion channel subunit B	CngB
FBgn0266347	FBgn0266347	nicotinic Acetylcholine Receptor alpha4	nAChRalpha4
FBgn0266348	FBgn0266348	long non-coding RNA:CR44997	lncRNA:CR44997
FBgn0266349	FBgn0266349	antisense RNA:CR44998	asRNA:CR44998
FBgn0266350	FBgn0266350	long non-coding RNA:CR44999	lncRNA:CR44999
FBgn0266351	FBgn0266351	antisense RNA:CR45000	asRNA:CR45000
FBgn0266352	FBgn0266352	antisense RNA:CR45001	asRNA:CR45001
FBgn0266354	FBgn0266354	-	CG45002
FBgn0266355	FBgn0266355	long non-coding RNA:CR45003	lncRNA:CR45003
FBgn0266356	FBgn0266356	long non-coding RNA:CR45004	lncRNA:CR45004
FBgn0266357	FBgn0266357	long non-coding RNA:CR45005	lncRNA:CR45005
FBgn0266358	FBgn0266358	long non-coding RNA:CR45006	lncRNA:CR45006
FBgn0266359	FBgn0266359	antisense RNA:CR45007	asRNA:CR45007
FBgn0266360	FBgn0266360	antisense RNA:CR45008	asRNA:CR45008
FBgn0266361	FBgn0266361	antisense RNA:CR45009	asRNA:CR45009
FBgn0266362	FBgn0266362	long non-coding RNA:CR45010	lncRNA:CR45010
FBgn0266363	FBgn0266363	-	CG45011
FBgn0266364	FBgn0266364	-	CG45012
FBgn0266365	FBgn0266365	long non-coding RNA:CR45013	lncRNA:CR45013
FBgn0266366	FBgn0266366	long non-coding RNA:CR45014	lncRNA:CR45014
FBgn0266369	FBgn0266369	Microsomal triacylglycerol transfer protein	Mtp
FBgn0266371	FBgn0266371	antisense RNA:CR45015	asRNA:CR45015
FBgn0266372	FBgn0266372	antisense RNA:CR45016	asRNA:CR45016
FBgn0266376	FBgn0266376	long non-coding RNA:CR45018	lncRNA:CR45018
FBgn0266377	FBgn0266377	Phosphodiesterase 8	Pde8
FBgn0266378	FBgn0266378	long non-coding RNA:CR45020	lncRNA:CR45020
FBgn0266379	FBgn0266379	long non-coding RNA:CR45021	lncRNA:CR45021
FBgn0266380	FBgn0266380	long non-coding RNA:CR45022	lncRNA:CR45022
FBgn0266381	FBgn0266381	long non-coding RNA:CR45023	lncRNA:CR45023
FBgn0266382	FBgn0266382	antisense RNA:CR45024	asRNA:CR45024
FBgn0266383	FBgn0266383	long non-coding RNA:CR45025	lncRNA:CR45025
FBgn0266384	FBgn0266384	antisense RNA:CR45026	asRNA:CR45026
FBgn0266388	FBgn0266388	antisense RNA:CR45028	asRNA:CR45028
FBgn0266389	FBgn0266389	long non-coding RNA:CR45029	lncRNA:CR45029
FBgn0266390	FBgn0266390	long non-coding RNA:CR45030	lncRNA:CR45030
FBgn0266391	FBgn0266391	long non-coding RNA:CR45031	lncRNA:CR45031
FBgn0266392	FBgn0266392	long non-coding RNA:CR45032	lncRNA:CR45032
FBgn0266394	FBgn0266394	long non-coding RNA:CR45034	lncRNA:CR45034
FBgn0266395	FBgn0266395	long non-coding RNA:CR45035	lncRNA:CR45035
FBgn0266396	FBgn0266396	long non-coding RNA:CR45036	lncRNA:CR45036
FBgn0266397	FBgn0266397	long non-coding RNA:CR45037	lncRNA:CR45037
FBgn0266398	FBgn0266398	long non-coding RNA:CR45038	lncRNA:CR45038
FBgn0266399	FBgn0266399	long non-coding RNA:CR45039	lncRNA:CR45039
FBgn0266400	FBgn0266400	long non-coding RNA:CR45040	lncRNA:CR45040
FBgn0266401	FBgn0266401	antisense RNA:CR45041	asRNA:CR45041
FBgn0266402	FBgn0266402	antisense RNA:CR45042	asRNA:CR45042
FBgn0266403	FBgn0266403	long non-coding RNA:CR45043	lncRNA:CR45043
FBgn0266404	FBgn0266404	antisense RNA:CR45044	asRNA:CR45044
